Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
24/04/2025,06:54:37,UBR122170,Completed,null,Bike,Hauz Khas,Lajpat Nagar,3.9,16.8,,No,,no,,282.3,NA,4.8,-,upi
2025-01-25,01:34:29,UBR120771,Completed,CUST51143,Uber Premier,Vasant Kunj,Aerocity,10.8,34.0,,No ,,NO,,294.0,N/A,4.2,5.0,Unknown
,18:12:48,UBR135879,Incomplete,cust68659,Uber Auto,Ghaziabad,Noida Sector 62,9.9,44.9,,NO,,yes,Customer emergency,327.4,10.7,nan,,Credit Card
2025-03-28,17:55:11,UBR122184,Completed,CUST66553,Uber Premier,Lajpat Nagar,Dwarka,null,50.9,,No ,,no,,218.2,5.2,Unknown,4.4,UPI
2025-04-19,17:48:13,UBR174260,Completed,CUST21788,Uber XL,Hauz Khas,Janakpuri,60.0,37.3,,No ,,NO,,397.4,11.7,4.3,-,wallet
2025-01-21,17:20:24,UBR119299,Customer Cancelled,CUST57818,N/A,Ghaziabad,Rajouri Garden,8.5,37.7,Wait time too long,No,,no,,Not Available,,,,Credit Card
2025-06-03,01:42:45,UBR103563,completed,CUST58398,N/A,Dwarka,Lajpat Nagar,10.7,17.5,,no,,no,,60.0,1.6854209976842482,Unknown,4.6,Cash
2025-10-25,21:37:25,UBR193833,COMPLETED,CUST22495,Uber Go,Connaught Place,Noida Sector 18,14.9,60.0,,NO,N/A,No ,,648.2,29.7,3.9,5.0,UPI
2025-10-21,7:50 AM,UBR196730,Completed,CUST30952,Uber Go,Cyber City,Vasant Kunj,9.2,,,No ,,No ,NULL,258.1,6.9,4.3,4.7,upi
2025-06-27,17:15:57,UBR900494,Completed,CUST59199,Uber Auto,Lajpat Nagar,Indirapuram,16.0,NULL,,No,,No ,,590.0,18.5,4.3,5.0,CreditCard
2025-05-19,21:38:14,UBR148434,Incomplete,CUST38107,Uber Auto,Faridabad,Gurugram,13.0,57.2,,No,,YES,Vehicle breakdown,849.9,34.1,Unknown,,Cash
2025/01/08,09:40:22,UBR116011,CUSTOMER CANCELLED, CUST22940,Uber Auto,Cyber City,Lajpat Nagar,7.7,43.9,,No ,,NO,,694.2,22.2,,,wallet
,,UBR137213,nan,CUST49109,Bike,Ghaziabad,Dwarka,14.6,43.1,,No ,,no,,356.9,NULL,"""4.047362605981774""",5.0,UPI
2025/04/03,nan,UBR131463,COMPLETED,CUST39382,Uber Go,New Delhi,Connaught plce,11.2,51.3,,No,,No,,Unknown,25.9,4.4,NA,UPI
2025-04-23,16:11:06,UBR136406,Completed,CUST52016,Moto,Rajouri Garden,Indirapuram,13.2,45.5,NULL,NO,,no,,74.8,3.3,4.1,4.6,Debit Card
2025-11-28,20:51:27,UBR190859,Incomplete,,Uber Go,Kaushambi,Vasant Kunj,10.9,38.3,NA,No,,YES,Trip interrupted,,12.1,,N/A,UPI
01-Nov-2025,20:09:29,UBR105883,Completed,CUST48990,Moto,Karol Bagh,Gurugram,9.6,34.9,,NO,,NO,,50000,7.2,4.9,5 stars,UPI
2025-05-28,8:40 AM,UBR100942,Completed,CUST73001,Uber Auto,Greater Kailash,null,15.0,48.8,,No ,,No ,,475.3,13.2,4.3,N/A,UPI
11/11/2025,07:08:27,UBR133309,Incomplete,CUST21301,Uber Premier,Vaishali,Noida Sector 18,13.4,48.1,,No ,,Yes,,,13.5,,,UPI
2025-06-04,22:42:31,UBR169730,COMPLETED,CUST68621,Uber XL,Delhi,New Delhi Railway Station,3.3,18.8,,No ,,NO,,346.8,18.3,4.3,4.4,UPI
2025-04-11,12:06:22,UBR108883,INCOMPLETE,null,Uber XL,Karol Bagh,Rohini,10.8,-,,No ,,yes,Driver emergency,708.2,40.0,,,UPI
11-07-2025,14:32:32,UBR123431,Driver Cancelled, CUST67084,Premier,Ghaziabad,New Delhi,8.2,22.7,,yes,Too far,NO,,180.6,,,,Credit Card
NULL,06:16:13,UBR156211,COMPLETED,CUST60404,Moto,Saket,nan,8.7,18.7,,NO,,no,,97.6,5.3,nan,4.1,UPI
2025-04-12,05:22:26,UBR127100,Completed,CUST24814,Uber Go,Hauz Khas,IGI Airport,8.7,26.6,,No,,No,,Not Available,34.9,5.0,nan,UPI
2025-08-15,12:15:23,UBR170444,Completed,CUST22218,Moto,Anand Vihar,DLF Phase 1,2.1,6.3,,No ,Not Available,no,,146.9,5.5,4.0,4.4,debit card
2025-08-15,09:22:22,UBR179619,Completed,CUST57662,Uber Auto,Karol Bagh,MG Road,13.8,-,,No ,null,No ,,134.3,5.2,4.5,3.9,UPI
14-Apr-2025,16:26:54,UBR135988,customer cancelled,CUST41569,Uber Auto,new delhi,Janakpuri,NULL,20.5,Change of plans,no,,nan,,,,,,UPI
2025-03-17,04:35:27,UBR162114,Driver Cancelled,CUST60206,Auto,Karol Bagh,Kaushambi,4.5,NA,,,,no,,221.0,,,,Debit Card
2025-09-22,19:36:37,UBR131974,Completed,CUST73448,Bike,Greater Kailash,Indirapuram,12.8,nan,,no,N/A,no,,657.9,22.5,5.0,4.5,Not Available
2025-05-15,23:26:26,UBR142857,Completed,CUST50028,Uber Go,-,Janakpuri,1.3,9.3,,No ,,no,,NA,unknown,4.7,Not Available,UPI
2025-05-11,04:30:46,UBR181331,Completed,,Bike,-,Aerocity,8.7,16.2,,NO,,No,,78.7,4.2,4.6,"""4.8218034903249425""",Debit Card
2025-07-04,02:00:44,UBR103762,Incomplete,Not Available,Uber Auto,Not Available,Vaishali,10.4,NA,-,No,NULL,Yes ,,-,5.1,,,Credit Card
06-22-2025,00:16:45,UBR176103,Completed,CUST31924,Uber Go,IGI Airport,Ghaziabad,5.3,null,,no,,no,,444.3,22.5,"""5.0""",5 stars,UPI
07-23-2025,-,UBR193120,Completed,CUST42164,Uber Premier,Janakpuri,Saket,10.7,52.4,,NO,,No ,,412,15.2,3.3,4.6,debit card
2025-12-20,18:48:04,UBR184582,Completed,CUST22733,uber go,Kaushambi,MG Road,15.0,60.0,,no,,No,,117.4,3.3,4.0,"""3.8343429590374605""",upi
2025-08-23,10:26:08,UBR170367,Driver Cancelled,CUST60633,Bike,Anand Vihar,,16.8,44.5,,yes,Personal emergency,No,,152,3.3,,,UPI
2025-07-27,14:25:46,UBR117793,Driver Cancelled,CUST22463,Uber Go,Kashmere Gate,Janakpuri,12.3,25.5,,YES,Customer not reachable,no,,221.8,8.4,,,Cash
2025/10/02,06:22:47,UBR126380,Completed,cust59732,Uber Auto,Kashmere Gate,Connaught Place,,24.6,,no,,No,,251,10.5,4.3,4.6,UPI
22/01/2025,21:57:55,UBR160567,completed,CUST47730,Uber Auto,Kaushambi,Gurgaon,12.5,51.0,,-,,,,446.0,15.1,4.3,4.6,UPI
NULL,21:48:42,UBR135933,Cancelled,CUST67100,bike,Ghaziabad,Vasant Kunj,11.2,Not Available,Other,No,null,No,,,8.8,,,Cash
03-31-2025,13:27:33,UBR101454,Incomplete,CUST60561,Go,Indirapuram,Anand Vihar,5.1,20.0,,No,,YES,Unknown,,,,,Wallet
2025-08-25,20:41:12,UBR174933,Incomplete,CUST37984,Uber Premier,Noida Sector 62,Anand Vihar,18.1,N/A,,No ,,Yes,Technical issue,,,,,Cash
2025-06-26,,UBR184612,Completed,CUST72063,Uber Auto,Ghaziabad,Janakpuri,12.7,56.1,,No,,no,,392.3,12.0,4.9,Not Available,upi
2025-02-11,15:55:44,UBR196757,driver cancelled,CUST23796,Uber Go,Anand Vihar,Saket,nan,13.5,,Yes,TRAFFIC,no,,,,,,debit card
2025-06-29,21:27:16,UBR155748,Completed, CUST62515,Uber Auto,IGI Airport,Karol Bagh,13.9,54.0,,No,,No ,,unknown,18.0,4.0,"""4.881846746901828""",Not Available
2025-11-14,04:25:14,UBR174414,Completed,CUST21878,uber go,Vasant Kunj,Lajpat Nagar,3.4,24.0,,No,,No,,610.8,26.7,4.6,4.8,Not Available
2025-07-23,22:34:54,UBR194044,Completed ,CUST47121,Uber Go,Hauz Khas,Gurugram,3.5,15.6,,No,,NO,,215.5,8.8,4.3,4.9,UPI
2025-03-13,13:58:18,UBR150398,CUSTOMER CANCELLED,CUST24830,moto,Kaushambi,Vaishali,11.2,42.5,Wrong pickup location,NO,,No,,295.5,14.8,,,Unknown
2025-07-16,11:47 PM,UBR184465,Completed,CUST62261,Not Available,Noida Sector 18,Kaushambi,9.5,31.7,Unknown,NO,,No ,nan,98.3,unknown,4.7,4.8,Wallet
2025-05-20,18:04:39,UBR196961,Completed,CUST22532,Uber Premier,Lajpat Nagar,Karol Bagh,10.0,Not Available,,NO,,No,,337.1,null,NULL,4.041195328967113 stars,Debit Card
01-25-2025,5:15 PM,UBR169559,Completed,CUST67900,Uber Premier,Janakpuri,Connaught Place,14.2,55.0,,nan,,No,,349.2,9.9,4.1,"""5.0""",CASH
2025-10-06,7:34 AM,UBR123164,Driver Cancelled,CUST42910,Moto,Hauz Khas,Ghaziabad,11.7,null,,YES,,NO,,86,Unknown,,,cash
2025-08-10,3:22 PM,UBR134968,completed,CUST29800,Go,Noida Sector 62,Delhi,10.4,39.1,,no,,no,,324.7,16.0,4.2,4.5,upi
2025-03-18,14:48:35,UBR194063,Completed,CUST61910,Uber GO,Vasant Kunj,Gurugram,,20.6,,NO,,NO,,83.9,NA,NULL,4.7,Cash
06-20-2025,17:55:13,UBR132979,completed,CUST51615,uber auto,Kashmere Gate,Greater Kailash,11.3,41.3,,No,,no,,393.7,10.6,4.4,4.4,UPI
03/12/2025,11:47 AM,UBR180124,Completed,CUST36046,Uber Go,Kaushambi,Ghaziabad,2.4,8.1,NA,No ,,No,,165.2,7.4,4.2,4.8,Cash
26-Dec-2025,20:54:41,UBR126657,Incomplete,Unknown,Uber Auto,Gurugram,DLF Phase 1,13.4,48.2,,No,,Yes,Route issue,Unknown,15.0,4.4,,Debit Card
2025-01-09,10:46:52,UBR120824,Completed,CUST32787,Bike,Noida Sector 18,Noida Sector 62,11.2,37.4,Not Available,No,,No ,,201.6,8.2,4.5,4.6,upi
2025-06-06,10:39:36,UBR191142,Completed,CUST33747,Uber Go,Rajouri Garden,Kashmere Gate,12.0,36.0,,No,,No,,233,10.9,4.0,4.1,CASH
2025-10-27,06:56:46,UBR142262,completed,CUST74317,UberAuto,Noida Sector 62,Saket,7.3,14.2,,no,NA,No ,,60.4,unknown,4.386702471960707 stars,4.5,Wallet
2025-01-26,05:55:32,UBR196060,Completed,CUST37659,Uber Go,Janakpuri,Dwarka,N/A,19.5,,No,,NO,,472.1,20.5,4.7,4.2,NULL
2025-11-03,07:55:16,UBR122794,Customer Cancelled,CUST31866,Uber Auto,Dwarka,,10.3,41.9,Wrong pickup location,No ,,no,,194,,,,CASH
2025-12-21,07:56:23,UBR156580,Completed,CUST48407,uber auto,Lajpat Nagar,DLF Phase 1,15.6,,,No,,NO,,691.9,21.7,"""3.9621696893470197""",4.4,UPI
2025-05-01,,UBR119737,Driver Cancelled,CUST41898,Uber Go,Indirapuram,DLF Phase 1,10.5,0.0,,Yes,Customer asked to cancel,No ,,332.4,10.7,,,UPI
2025-10-27,21:35:22,UBR18046,Incomplete,CUST39237,Uber Premier,Kaushambi,Aerocity,12.8,60.0,,No ,,yes,CUSTOMER EMERGENCY,unknown,13.1,,,N/A
2025-02-12,9:26 PM,UBR118470,Completed,CUST73180,Uber Go,Rajouri Garden,DLF Phase 1,16.0,49.5,,No ,,No ,,357.6,7.8,4.0,4.2,UPI
2025-09-07,9:12 PM,UBR168217,Completed,CUST61875 ,Uber XL,Saket,Karol Bagh,14.9,55.1,,No ,,NO,,451.5,18.4,4.6,4.9,UPI
2025-10-20,13:06:36,UBR173643,completed,CUST20827,Uber Auto,Greater Kailash,Unknown,8.9,21.5,,NO,,No,,105.5,3.8,NULL,5.0,UPI
17/11/2025,10:07:50,UBR161645,COMPLETED,CUST35902,Moto,Not Available,Indirapuram,17.2,58.8,,NO,,No,,316.3,7.9,4.3,,Debit Card
2025-12-17,11:29 PM,UBR161857,Driver Cancelled, CUST65669,Uber Premier,IGI Airport,Noida Sector 62,9.8,29.8,,YES,Too far,No,,unknown,14.8,,,UPI
"April 09, 2025",19:13:40,UBR127431,Customer Cancelled,CUST40148,Uber Go,Indirapuram,Saket,14.9,60.0,Other,No,,No ,,nan,,,,UPI
2025/02/10,08:17:36,UBR117461,Incomplete,CUST68010,Uber Auto,Gurugram,null,Not Available,Unknown,,no,,yes,,207.9,,3.7,,UPI
2025-04-20,11:17 AM,UBR102467,COMPLETED,CUST44520,Uber Go,Faridabad,MG Road,10.7,33.0,,No,,,,273.3,NA,4.9,5.0,Unknown
2025-04-01,17:31:47,UBR188026,Driver Cancelled,CUST56426,Uber Auto,Anand Vihar,Rajouri Garden,9.6,45.1,,Yes ,Unknown,no,NA,,,,,Cash
2025-12-20,09:46:20,UBR173042,Completed,CUST71480,Bike,N/A,Kashmere Gate,18.8,60.0,,No ,,No,nan,237.8,NA,4.5,4.8,Debit Card
2025-10-17,08:47:20,UBR115861,Completed,CUST23136,moto,Saket,Rajouri Garden,11.2,27.0,,No,,no,,146.4,3.2,4.8,Not Available,UPI
2025/01/29,07:54:26,UBR145770,Completed,CUST51742,bike,New Delhi Railway Station,IGI Airport,12.8,60.0,null,No,,No,,775.5,25.0,4.1,4.7,NA
2025-02-22,03:34:13,UBR104061,Completed,NA,Uber GO,Noida Sector 62,Hauz Khas,3.2,12.5,,N/A,,No,,144.2,5.2,4.3,Not Available,Cash
2025-11-03,19:05:41,UBR111070,Customer Cancelled,CUST32957,Uber XL,Indirapuram,Hauz Khas,6.9,37.7,Wrong pickup location,NO,,No,-,-,N/A,,,UPI
,14:20:49,UBR179359,Incomplete,CUST21649,UberGo,Kaushambi,Connaught plce,4.7,14.0,,no,,Yes ,Technical issue,,6.2,,Not Available,upi
"June 05, 2025",09:24:47,UBR130957,Incomplete,CUST48650,Uber Auto,Kaushambi,Dwarka,14.1,55.8,,NO,,Yes,,,11.3,,nan,nan
31/07/2025,14:28:43,UBR100677,Driver Cancelled,CUST71654,Uber Auto,Vasant Kunj,Dwarka,Not Available,Not Available,,yes,,no,,206.2,,,,CreditCard
2025-09-14,23:44:37,UBR180449,Not Available,CUST70172,Uber GO,Cyber City,Rajouri Garden,8.3,33.3,Other,NO,,no,,312.7,9.0,,N/A,Debit Card
2025-12-09,21:57:10,UBR185399,COMPLETED,CUST24960,Uber Auto,Faridabad,Noida Sector 18,N/A,60.0,,No,,Not Available,,827,22.5,4.4,4.5,Cash
2025-01-27,01:58:42,UBR189440,Completed,CUST67335,Uber Go,Connaught Place,N/A,3.6,14.8,,No,,No,,193.4,4.639380499585947,4.6,Unknown,cash
2025-05-11,09:09:10,UBR147762,Completed,CUST65235,,Kaushambi,Ghaziabad,13.0,54.2,,No,,No ,,451.2,11.0,"""4.66978859624764""",N/A,UPI
2025-10-11,14:12:10,UBR123174,INCOMPLETE,CUST66657,Uber Auto,IGI Airport,Indirapuram,1.9,17.5,,NO,,Yes,Other,,18.1,,,CASH
2025/06/25,07:17:09,UBR141096,Customer Cancelled,CUST37180,Uber Go,Anand Vihar,Vaishali,15.7,NULL,Change of plans,NO,,no,,76.6,2.1,,,upi
2025-10-06,15:34:40,UBR132057,null,CUST34727,Uber Go,DLF Phase 1,NOIDA Sector 18,5.5,14.0,,No ,,NO,,91.3,4.3,4.5,4.5,UPI
2025-05-02,19:43:11,UBR197977,completed,CUST54597,Uber Go,Kaushambi,Rohini,17.4,60.0,,NO,,No,,872.8,31.4,4.2,3.9,UPI
2025-06-03,10:04:00,UBR179203,-,CUST52174,Uber Go,Dwarka,Aerocity,nan,42.1,,no,,NULL,,235.1,5.6,4.3,4.6,upi
22/01/2025,14:36:46,UBR133968,COMPLETED,,uber auto,DLF Phase 1,-,9.5,30.9,,No ,,No,,321.2,10.7,5.0,5.0,UPI
11-10-2025,20:33:58,UBR157746,Completed,CUST58657,Uber Auto,Dwarka,Hauz Khas,10.4,27.9,,No ,,No,,215.9,3.8,0.0,5.0,UPI
2025-12-28,05:05:06,UBR192704,Completed,cust37723,Uber Premier,Saket,Noida Sector 18,5.0,14.9,,No ,,No ,,266.6,10.2,4.8,4.0,Unknown
2025-03-24,02:15:41,UBR108766,Completed,CUST48964,Auto,Connaught Place,Hauz Khas,15.5,54.3,,No,,no,,364.1,12.6,"""3.9174560643317875""",4.5,Cash
02-17-2025,19:36:16,UBR189680,Driver Cancelled,CUST30378,Uber Auto,Kaushambi,New Delhi,Not Available,41.2,NULL,Yes ,N/A,No ,,,7.2,,NA,Wallet
04-Sep-2025,16:24:33,UBR151356,Completed,CUST40317,Uber Go,Vasant Kunj,Janakpuri,4.1,19.2,,No ,,No ,,782.1,27.8,4.9,"""4.4793407716708336""",Debit Card
2025-06-10,00:57:06,UBR190200,Completed,CUST52411,Uber Go,Noida Sector 18,IGI Airport,3.6,22.8,,no,,No ,,386.5,19.1,4.0,4.3,Cash
04-Sep-2025,10:40:03,UBR117449,COMPLETED,CUST35375,Uber Auto,New Delhi,Indirapuram,Not Available,26.2,,No,,NO,,557.7,15.8,5.0,5.0,Wallet
2025-05-20,20:16:45,UBR124234,Completed,CUST59252,Moto,Noida Sector 62,Lajpat Nagar,,48.7,,NO,,NO,,735.4,25.5,5 stars,5.0,UPI
07-14-2025,18:08:49,UBR156300,driver cancelled,CUST70516,Uber Premier,Vasant Kunj,nan,16.3,-,,,Customer not reachable,NO,,,,,,Cash
2025-03-06,17:00:35,UBR136134,COMPLETED,CUST69953,Uber Auto,Karol Bagh,Noida Sector 62,10.8,52.1,,No ,,No ,,nan,null,3.8,5.0,UPI
2025-02-25,14:29:14,UBR131225,Completed,CUST55023,Not Available,Kaushambi,Delhi,6.4,15.8,,No,,No,,408.8,0.0,4.5,4.4,UPI
,NULL,UBR185703,Completed,CUST54992,Uber Go,Vasant Kunj,Delhi,5.4,17.7,,No ,,No ,,286.5,10.8,4.9,4.6,Cash
2025-06-20,23:02:49,UBR169364,Completed,CUST66733,Uber Auto,Ghaziabad,Gurugram,3.0,21.5,,No ,,No ,,648.9,21.5,5.0,4.4,Credit Card
02-Nov-2025,22:12:54,UBR136809,Completed,CUST22261,Uber Auto,Ghaziabad,NA,5.7,-,,No ,,no,,532.3,18.6,N/A,3.6,credit card
2025-04-08,,UBR112098,,CUST70253,bike,Dwarka,Kaushambi,6.9,-,,Yes ,Customer asked to cancel,No,,,,,,Cash
2025-02-02,08:36:02,,Completed,cust68053,Uber Go,Connaught Place,Saket,10.8,60.0,,no,,NO,,1536.3,40.0,"""4.906190580894655""",4.4,upi
2025-06-07,18:28:39,UBR122200,completed,CUST69342,Uber Auto,Saket,Delhi,7.7,NA,,No,,No,,253.9,11.0,4.0,4.1,Cash
2025-08-02,18:46:44,UBR145677,CUSTOMER CANCELLED,null,Bike,New Delhi,Noida Sector 62,13.8,60.0,Wait time too long,no,,NO,,853.6,,,,Credit Card
2025-08-07,09:04:44,UBR127684,Completed,CUST38970,Uber Auto,Hauz Khas,Kashmere Gate,-,38.7,,no,NA,NO,,622.2,20.4,,5.0,Wallet
2025-08-10,03:35:10,UBR139339,Incomplete,,Uber Go,Saket,Lajpat Nagar,Unknown,25.3,,no,,Yes ,,596.4,,,,upi
03-02-2025,06:50:04,UBR141666,Completed,CUST41121,Uber Go,Noida Sector 18,Connaught Place,8.3,34.9,,null,,NO,,395.8,15.368326179386697,5 stars,4.0,debit card
2025-12-11,20:59:44,UBR164437,Completed ,CUST65142,Moto,Janakpuri,Kaushambi,16.2,60.0,-,no,,No ,,275.4,15.6,4.8,4.303654949121107 stars,UPI
,06:39:51,UBR129167,Incomplete,CUST64849,Bike,Hauz Khas,Kashmere Gate,7.8,27.3,,NO,,Yes,Driver emergency,411.6,22.4,4.6,4.2,Wallet
23-Dec-2025,6:14 AM,UBR141333,Driver Cancelled,CUST21150,Uber Go,Dwarka,Lajpat Nagar,-,26.6,,YES,-,NO,,,9.673578584373299,,,Debit Card
2025-10-06,20:34:29,UBR157404,null,CUST70508,Uber Auto,Noida Sector 62,Rajouri Garden,17.0,56.9,,No,,NO,,481.6,16.5,4.0,4.4,debit card
2025-12-10,16:06:19,UBR146239,Completed, CUST63759,uber go,Greater Kailash,Hauz Khas,7.3,21.0,,No ,,NO,,187.9,9.0,"""4.772016577866311""",4.6,upi
2025-03-17,23:35:19,UBR144927,Completed,CUST74478,Bike,Rohini,IGI Airport,7.0,40.5,,No,,no,,557.0,27.5,5.0,5.0,wallet
2025-08-09,22:31:50,UBR145104,Completed,CUST46510,uber premier,New Delhi Railway Station,Noida Sector 62,7.1,33.8,,No,,No,,387.5,15.8,4.2,4.4,Debit Card
"March 10, 2025",08:59:00,UBR160855,Incomplete,CUST37620,uber auto,Ghaziabad,Janakpuri,14.8,36.7,,no,,Yes ,Driver emergency,127.2,,,Not Available,cash
2025-02-15,08:47:24,UBR172860,completed,CUST70077,uber premier,null,New Delhi,15.7,58.3,,No ,,No ,,687.2,23.7,4.1,4.9,N/A
03-24-2025,09:33:53,UBR119343,CUSTOMER CANCELLED,CUST33028,Uber Go,NOIDA Sector 18,IGI Airport,10.0,NULL,Wait time too long,NO,,NO,,513.1,,,,Debit Card
2025-10-23,19:19:16,UBR103868,Completed,CUST65978,Uber Go,nan,Kaushambi,7.0,36.7,,No,NA,No ,,512.2,16.9,4.3,4.8,Debit Card
2025-09-11,17:20:24,UBR186076,Completed,CUST27185,Uber Go,New Delhi,DLF Phase 1,12.2,58.1,,no,,No ,,378.2,13.7,4.5,5.0,Debit Card
2025-09-22,17:50:05,UBR130582,Completed,CUST48228,Moto,Kaushambi,Rohini,17.3,46.4,,no,,NO,,381.8,13.7,4.8,5.0,Credit Card
2025-06-21,12:04 AM,UBR163545,completed,CUST64767,Uber Go,Noida Sector 18,Indirapuram,5.9,23.1,,no,,No ,,169.8,7.2,5.0,nan,UPI
2025-11-20,02:30:31,UBR199331,Completed, CUST30205,Uber Go,Anand Vihar,Rajouri Garden,7.9,29.0,,no,,No ,,557.3,19.5,4.9,4.4,debit card
,04:45:25,UBR189751,Completed,CUST39571,Unknown,Noida Sector 62,Lajpat Nagar,7.7,32.6,,No ,,no,,414.8,23.6,5.0,4.5,Cash
2025-10-04,10:23:54,UBR11256,completed,CUST38598,Uber Go,Karol Bagh,IGI Airport,14.9,60.0,,NO,,no,,645.6,24.4,5 stars,NULL,Credit Card
2025-02-25,23:24:59,UBR176906,Customer Cancelled,CUST20350,Moto,Delhi,Vaishali,6.7,15.9,nan,NO,,NO,,189.5,7.0,,,UPI
30/05/2025,09:12:10,UBR111640,Completed,CUST65756,Uber Auto,Faridabad,Karol Bagh,14.6,56.6,,NO,,No,,931.4,34.2,Not Available,4.3,UPI
2025-04-28,11:50:06,UBR123948,Customer Cancelled,CUST21056,Uber Go,Saket,MG Road,NULL,5.0,Driver not moving,no,,No ,,87.1,3.2,,,UPI
"June 23, 2025",19:38:27,UBR142007,Customer Cancelled,CUST64860,Uber XL,Hauz Khas,New Delhi,8.9,35.1,other,No ,,NULL,,350,15.2,,,UPI
2025-11-28,08:33:08,UBR153175,Driver Cancelled,CUST26194,Uber Go,Rajouri Garden,Hauz Khas,16.1,46.3,,Yes,CUSTOMER NOT REACHABLE,No ,,141,,,,nan
2025-10-03,04:59:05,UBR146651,Completed ,CUST61972,Uber XL,Lajpat Nagar,Rajouri Garden,6.9,22.9,,No ,,no,,unknown,14.2,4.4,4.6,Unknown
2025-12-15,13:49:10,UBR120568,Completed,CUST39198,Uber Premier,DELHI,Dwarka,11.8,42.0,,no,,NO,-,529.9,17.9,5.0,4.4,Cash
"July 03, 2025",22:38:17,UBR171583,Completed,CUST67926,Bike,Vaishali,Cyber City,9.3,19.4,,no,,no,,224.5,5.9,4.3,4.3,Credit Card
2025-09-25,00:06:12,UBR181077,Completed,CUST31651,Bike,Faridabad,N/A,10.5,24.0,,No,,No ,,194.9,9.6,-,4.9,UPI
2025-04-30,12:46:12,UBR139536,Completed,CUST22143,Uber XL,Ghaziabad,Delhi,9.8,23.4,,NULL,,no,,257.7,11.5,4.4,4.8,
22/06/2025,2:30 AM,UBR137621,Completed,CUST33516,Uber Premier,New Delhi,Saket,9.0,,,NULL,,N/A,,183.5,5.9,4.3,"""4.552016224816835""",Credit Card
2025-10-16,20:08:15,UBR109311,Completed,CUST55573,Moto,Anand Vihar,Janakpuri,10.2,27.1,,nan,,NO,Not Available,123.6,3.5,5.0,"""5.0""",Cash
2025-05-24,11:56:12,UBR175985,Completed,CUST59780,Uber Go,Noida Sector 62,null,12.1,44.4,,NO,,No ,,207.1,7.4,4.8,5 stars,Cash
,05:39:51,UBR149110,COMPLETED,CUST31631,Uber Auto,Vasant Kunj,Rajouri Garden,8.6,NULL,,No ,,no,,390.3,18.1,4.5,4.8,upi
2025-03-03,19:57:20,UBR102940,Completed,CUST59796,Uber XL,New Delhi Railway Station,Ghaziabad,15.1,43.6,,no,,NO,,366.7,13.7,3.8,4.5,Cash
2025-12-03,10:27:22,UBR128017,Completed,CUST33009,Not Available,Vaishali,Vasant Kunj,11.6,58.4,,No ,,No,,728.7,21.8,4.9,5.0,Wallet
2025/12/23,17:40:07,UBR181662,Completed,CUST55650,Uber Go,,MG Road,6.2,28.9,Unknown,no,,NO,,506.5,15.6,4.1,5.0,upi
2025-12-11,11:14:02,UBR136047,Completed,CUST61314,Uber Go,Saket,Hauz Khas,1.2,8.7,,NO,,NO,,128.1,8.8,4.2,5 stars,Cash
2025-02-19,22:56:24,UBR125660,driver cancelled,cust48689,uber auto,New Delhi,Faridabad,9.3,28.0,,Yes ,Personal emergency,No,,,,,,upi
2025-03-19,10:47 PM,UBR162153,-,CUST71098,Uber Auto,Kashmere Gate,Cyber City,8.9,30.5,,no,,No ,,327.3,14.4,4.9,4.9,UPI
2025/08/29,15:02:48,UBR195069,Completed,CUST31962,Uber Go,Indirapuram,New Delhi,7.9,21.1,NA,NO,,NO,,5,8.3,5.0,4.6,upi
2025-08-08,01:23:54,UBR110118,Completed,CUST55160,Uber Go,Gurugram,Cyber City,6.5,16.9,,no,,No ,,393.5,12.2,5.0,4.7,Debit Card
15-Feb-2025,00:02:02,UBR191614,Completed,CUST67777,Uber Go,Faridabad,Indirapuram,4.6,34.2,,no,,No ,,505.2,29.8,4.0,4.1,upi
11-03-2025,16:24:45,UBR113441,Completed,CUST57023,Uber GO,Vasant Kunj,Indirapuram,NA,11.7,,No ,,No ,,221.3,5.6,4.5,4.0,UPI
2025-08-20,17:21:51,UBR108281,Completed,CUST23567,Auto,Greater Kailash,Dwarka,15.9,60.0,,No,,no,,640.4,NA,NA,4.5,UPI
2025-05-19,01:42:49,UBR132942,Completed,CUST35722,moto,Rajouri Garden,Ghaziabad,4.8,25.3,,No,,No,,507.4,23.7,4.3,Unknown,UPI
2025-04-11,17:59:22,UBR169626,Completed ,CUST46999,Uber Auto,Ghaziabad,Delhi,13.4,36.5,,no,,no,,457.1,18.0,"""6""",4.7,UPI
2025-03-09,19:58:54,UBR157234,Driver Cancelled,CUST52146,Uber Auto,Vaishali,Saket,11.0,33.9,,yes,Wrong pickup location,NO,,125.7,4.4,,,Credit Card
2025-12-02,07:11:19,UBR127782,Completed,CUST72852,Bike,Unknown,Karol Bagh,15.3,53.1,,no,,NA,,449.3,11.3,4.0,4.6,UPI
2025-01-07,19:39:21,UBR142847,Completed,cust24074,Uber Premier,Saket,DLF Phase 1,10.9,39.9,,no,,No,,307.3,8.1,N/A,4.4,nan
